subjectid,condition,counterbalance,responsenumber,phase,trialnumber,F1,F2,response,correctresponse,accuracy,rt
16,partial,6,4,training,4,1,5,1,0,0,1.377011
16,partial,6,5,training,5,1,5,1,1,1,0.883778
16,partial,6,6,training,6,0,6,1,1,1,0.000142
16,partial,6,7,training,7,0,6,1,1,1,0.000143
16,partial,6,8,training,8,5,5,0,0,1,0.000097
16,partial,6,9,training,9,1,5,1,1,1,0.000155
16,partial,6,10,training,10,0,6,1,1,1,1.035244
16,partial,6,11,training,11,1,5,1,1,1,0.136065
16,partial,6,12,training,12,6,6,0,0,1,1.214765
16,partial,6,13,training,13,1,1,0,0,1,1.329153
16,partial,6,14,training,14,5,5,0,0,1,0.008293
16,partial,6,15,training,15,0,6,1,1,1,0.000142
16,partial,6,16,training,16,0,0,0,0,1,0.054633
16,partial,6,17,training,17,1,5,1,1,1,1.400658
16,partial,6,18,training,18,6,6,0,0,1,1.564988
16,partial,6,19,training,19,1,1,0,0,1,0.075734
16,partial,6,20,training,20,5,5,0,0,1,1.754439
16,partial,6,21,training,21,1,5,1,1,1,1.419684
16,partial,6,22,training,22,0,0,0,0,1,0.264849
16,partial,6,23,training,23,0,6,1,1,1,1.501980
16,partial,6,24,training,24,0,6,1,1,1,1.669939
16,partial,6,25,training,25,0,6,1,1,1,0.000143
16,partial,6,26,training,26,0,0,0,0,1,0.087091
16,partial,6,27,training,27,1,1,0,0,1,1.340247
16,partial,6,28,training,28,1,5,1,1,1,0.000142
16,partial,6,29,training,29,1,5,1,1,1,1.343378
16,partial,6,30,training,30,6,6,0,0,1,0.216928
16,partial,6,31,training,31,0,6,1,1,1,1.679268
16,partial,6,32,training,32,5,5,0,0,1,0.156515
16,partial,6,33,training,33,1,1,0,0,1,1.980450
16,partial,6,34,training,34,1,5,1,1,1,0.629557
16,partial,6,35,training,35,5,5,0,0,1,0.315970
16,partial,6,36,training,36,0,0,0,0,1,0.138761
16,partial,6,37,training,37,0,6,1,1,1,0.273892
16,partial,6,38,training,38,1,5,1,1,1,1.398222
16,partial,6,39,training,39,0,6,1,1,1,0.000154
16,partial,6,40,training,40,6,6,0,0,1,1.116992
16,partial,6,41,training,41,1,1,0,0,1,0.000092
16,partial,6,42,training,42,5,5,0,0,1,1.514160
16,partial,6,43,training,43,1,5,1,1,1,0.000144
16,partial,6,44,training,44,1,5,1,1,1,2.600074
16,partial,6,45,training,45,0,6,1,1,1,0.066469
16,partial,6,46,training,46,0,0,0,0,1,0.000093
16,partial,6,47,training,47,0,6,1,1,1,1.598739
16,partial,6,48,training,48,6,6,0,0,1,0.000094
16,partial,6,49,training,49,0,6,1,1,1,1.367445
16,partial,6,50,training,50,1,5,1,1,1,1.177423
16,partial,6,51,training,51,0,6,1,1,1,0.035831
16,partial,6,52,training,52,0,0,0,0,1,1.186970
16,partial,6,53,training,53,1,5,1,1,1,0.189325
16,partial,6,54,training,54,1,1,0,1,0,0.432482
16,partial,6,55,training,55,6,6,0,0,1,0.000100
16,partial,6,56,training,56,5,5,0,0,1,0.000091
16,partial,6,57,training,57,0,6,1,1,1,0.827650
16,partial,6,58,training,58,1,5,1,1,1,0.393944
16,partial,6,59,training,59,5,5,0,0,1,1.074373
16,partial,6,60,training,60,0,0,0,0,1,0.000091
16,partial,6,61,training,61,1,1,0,0,1,0.000093
16,partial,6,62,training,62,1,5,1,1,1,1.599077
16,partial,6,63,training,63,0,6,1,1,1,0.407873
16,partial,6,64,training,64,6,6,0,0,1,0.000097
16,partial,6,65,training,65,0,6,1,1,1,1.570949
16,partial,6,66,training,66,5,5,0,0,1,0.012555
16,partial,6,67,training,67,1,1,0,0,1,1.131742
16,partial,6,68,training,68,1,5,1,1,1,0.277705
16,partial,6,69,training,69,1,5,1,1,1,0.067279
16,partial,6,70,training,70,0,6,1,1,1,0.948390
16,partial,6,71,training,71,0,0,0,0,1,1.807898
16,partial,6,72,training,72,6,6,0,0,1,0.000101
16,partial,6,73,training,73,5,5,0,0,1,1.273486
16,partial,6,74,training,74,0,6,1,1,1,0.000141
16,partial,6,75,training,75,1,1,0,0,1,1.677023
16,partial,6,76,training,76,1,5,1,1,1,0.814978
16,partial,6,77,training,77,1,5,1,1,1,1.058930
16,partial,6,78,training,78,0,0,0,0,1,0.036175
16,partial,6,79,training,79,0,6,1,1,1,1.253280
16,partial,6,80,training,80,6,6,0,0,1,0.000092
16,partial,6,81,training,81,5,5,0,0,1,1.078041
16,partial,6,82,training,82,0,0,0,0,1,0.415173
16,partial,6,83,training,83,0,6,1,1,1,1.257527
16,partial,6,84,training,84,1,1,0,0,1,0.714675
16,partial,6,85,training,85,0,6,1,1,1,1.595454
16,partial,6,86,training,86,1,5,1,1,1,0.302247
16,partial,6,87,training,87,6,6,0,0,1,0.000091
16,partial,6,88,training,88,1,5,1,1,1,1.845825
16,partial,6,89,training,89,5,5,0,0,1,0.659719
16,partial,6,90,training,90,0,6,1,1,1,0.017295
16,partial,6,91,training,91,0,6,1,1,1,0.790090
16,partial,6,92,training,92,1,5,1,1,1,1.400816
16,partial,6,93,training,93,6,6,0,0,1,0.000091
16,partial,6,94,training,94,0,0,0,0,1,0.170793
16,partial,6,95,training,95,1,5,1,1,1,1.171558
16,partial,6,96,training,96,1,1,0,0,1,0.715108
16,partial,6,97,generalization,1,3,6,1,NaN,NaN,2.383829
16,partial,6,98,generalization,2,5,3,0,NaN,NaN,2.034589
16,partial,6,99,generalization,3,4,3,1,NaN,NaN,0.984134
16,partial,6,100,generalization,4,1,1,0,NaN,NaN,0.240537
16,partial,6,101,generalization,5,0,1,0,NaN,NaN,0.378468
16,partial,6,102,generalization,6,0,5,1,NaN,NaN,0.000146
16,partial,6,103,generalization,7,0,3,0,NaN,NaN,0.000103
16,partial,6,104,generalization,8,1,6,1,NaN,NaN,0.078023
16,partial,6,105,generalization,9,5,0,1,NaN,NaN,0.437613
16,partial,6,106,generalization,10,2,1,0,NaN,NaN,1.071987
16,partial,6,107,generalization,11,2,0,0,NaN,NaN,0.000092
16,partial,6,108,generalization,12,0,6,1,NaN,NaN,0.000147
16,partial,6,109,generalization,13,6,2,1,NaN,NaN,0.535935
16,partial,6,110,generalization,14,3,1,0,NaN,NaN,12.199243
16,partial,6,111,generalization,15,3,0,0,NaN,NaN,0.429218
16,partial,6,112,generalization,16,2,5,1,NaN,NaN,0.143258
16,partial,6,113,generalization,17,4,6,0,NaN,NaN,0.048018
16,partial,6,114,generalization,18,2,3,0,NaN,NaN,11.468161
16,partial,6,115,generalization,19,4,1,1,NaN,NaN,0.257440
16,partial,6,116,generalization,20,6,5,0,NaN,NaN,0.050614
16,partial,6,117,generalization,21,6,3,1,NaN,NaN,0.532205
16,partial,6,118,generalization,22,6,1,1,NaN,NaN,1.326140
16,partial,6,119,generalization,23,5,5,0,NaN,NaN,0.436575
16,partial,6,120,generalization,24,4,4,0,NaN,NaN,0.266104
16,partial,6,121,generalization,25,2,2,1,NaN,NaN,0.489278
16,partial,6,122,generalization,26,3,2,0,NaN,NaN,6.025937
16,partial,6,123,generalization,27,5,1,1,NaN,NaN,0.297980
16,partial,6,124,generalization,28,1,4,1,NaN,NaN,0.060805
16,partial,6,125,generalization,29,1,5,1,NaN,NaN,0.081980
16,partial,6,126,generalization,30,1,2,0,NaN,NaN,0.476752
16,partial,6,127,generalization,31,5,4,1,NaN,NaN,1.578728
16,partial,6,128,generalization,32,4,0,1,NaN,NaN,0.111462
16,partial,6,129,generalization,33,3,5,1,NaN,NaN,0.828692
16,partial,6,130,generalization,34,0,2,0,NaN,NaN,0.000098
16,partial,6,131,generalization,35,2,4,1,NaN,NaN,0.022578
16,partial,6,132,generalization,36,6,0,1,NaN,NaN,1.056495
16,partial,6,133,generalization,37,6,6,0,NaN,NaN,0.810094
16,partial,6,134,generalization,38,6,4,0,NaN,NaN,2.878433
16,partial,6,135,generalization,39,3,4,1,NaN,NaN,0.232455
16,partial,6,136,generalization,40,0,4,1,NaN,NaN,0.001592
16,partial,6,137,generalization,41,3,3,1,NaN,NaN,6.042279
16,partial,6,138,generalization,42,5,6,0,NaN,NaN,0.352710
16,partial,6,139,generalization,43,1,3,1,NaN,NaN,0.058242
16,partial,6,140,generalization,44,1,0,0,NaN,NaN,0.000090
16,partial,6,141,generalization,45,4,5,0,NaN,NaN,0.545376
16,partial,6,142,generalization,46,4,2,1,NaN,NaN,0.000139
16,partial,6,143,generalization,47,0,0,0,NaN,NaN,0.371337
16,partial,6,144,generalization,48,5,2,0,NaN,NaN,0.000094
16,partial,6,145,generalization,49,2,6,1,NaN,NaN,0.324102
17,partial,1,1,training,1,5,5,0,1,0,5.162474
17,partial,1,2,training,2,1,5,1,1,1,0.925237
17,partial,1,3,training,3,0,0,0,1,0,0.189198
17,partial,1,4,training,4,6,6,0,0,1,1.701887
17,partial,1,5,training,5,1,1,0,0,1,0.537901
17,partial,1,6,training,6,0,6,1,1,1,1.875472
17,partial,1,7,training,7,0,6,1,1,1,0.649387
17,partial,1,8,training,8,1,5,1,1,1,1.676930
17,partial,1,9,training,9,1,5,1,1,1,1.864544
17,partial,1,10,training,10,0,0,0,0,1,0.928086
17,partial,1,11,training,11,0,6,1,1,1,2.378062
17,partial,1,12,training,12,1,5,1,1,1,0.000142
17,partial,1,13,training,13,5,5,0,0,1,0.143639
17,partial,1,14,training,14,0,6,1,1,1,0.329535
17,partial,1,15,training,15,1,1,0,1,0,0.694712
17,partial,1,16,training,16,6,6,0,0,1,0.291079
17,partial,1,17,training,17,1,5,1,1,1,1.361882
17,partial,1,18,training,18,0,6,1,1,1,0.941470
17,partial,1,19,training,19,0,6,1,1,1,0.071848
17,partial,1,20,training,20,5,5,0,0,1,0.626197
17,partial,1,21,training,21,1,5,1,1,1,0.267746
17,partial,1,22,training,22,6,6,0,0,1,1.147699
17,partial,1,23,training,23,1,1,0,0,1,1.819260
17,partial,1,24,training,24,0,0,0,0,1,0.370394
17,partial,1,25,training,25,0,6,1,1,1,0.284495
17,partial,1,26,training,26,5,5,0,0,1,0.972405
17,partial,1,27,training,27,1,1,0,0,1,0.501158
17,partial,1,28,training,28,6,6,0,0,1,0.890768
17,partial,1,29,training,29,0,0,0,0,1,0.251485
17,partial,1,30,training,30,1,5,1,1,1,0.409471
17,partial,1,31,training,31,0,6,1,1,1,0.000143
17,partial,1,32,training,32,1,5,1,1,1,0.000141
17,partial,1,33,training,33,1,5,1,1,1,0.004971
17,partial,1,34,training,34,6,6,0,0,1,0.413352
17,partial,1,35,training,35,0,6,1,1,1,0.049808
17,partial,1,36,training,36,5,5,0,0,1,0.407271
17,partial,1,37,training,37,1,1,0,0,1,0.530910
17,partial,1,38,training,38,0,0,0,0,1,0.521226
17,partial,1,39,training,39,1,5,1,1,1,0.063169
17,partial,1,40,training,40,0,6,1,1,1,0.489272
17,partial,1,41,training,41,1,1,0,0,1,0.005136
17,partial,1,42,training,42,1,5,1,1,1,0.149973
17,partial,1,43,training,43,6,6,0,0,1,0.034274
17,partial,1,44,training,44,0,6,1,1,1,0.651901
17,partial,1,45,training,45,0,6,1,1,1,0.000145
17,partial,1,46,training,46,0,0,0,0,1,0.000096
17,partial,1,47,training,47,1,5,1,1,1,0.021759
17,partial,1,48,training,48,5,5,0,0,1,0.000091
17,partial,1,49,training,49,0,6,1,1,1,0.497005
17,partial,1,50,training,50,0,0,0,0,1,0.000096
17,partial,1,51,training,51,1,5,1,1,1,0.000144
17,partial,1,52,training,52,6,6,0,0,1,0.000108
17,partial,1,53,training,53,1,5,1,1,1,0.257348
17,partial,1,54,training,54,5,5,0,0,1,0.172461
17,partial,1,55,training,55,1,1,0,0,1,0.305650
17,partial,1,56,training,56,0,6,1,1,1,0.025930
17,partial,1,57,training,57,0,6,1,1,1,0.000140
17,partial,1,58,training,58,0,0,0,0,1,0.028296
17,partial,1,59,training,59,1,5,1,1,1,0.157063
17,partial,1,60,training,60,1,1,0,0,1,0.000099
17,partial,1,61,training,61,1,5,1,1,1,0.067062
17,partial,1,62,training,62,5,5,0,0,1,0.135764
17,partial,1,63,training,63,0,6,1,1,1,0.012622
17,partial,1,64,training,64,6,6,0,0,1,0.084976
17,partial,1,65,training,65,1,5,1,1,1,0.286566
17,partial,1,66,training,66,0,0,0,0,1,0.000102
17,partial,1,67,training,67,5,5,0,0,1,0.000097
17,partial,1,68,training,68,0,6,1,1,1,0.000143
17,partial,1,69,training,69,0,6,1,1,1,0.004464
17,partial,1,70,training,70,1,1,0,0,1,0.000091
17,partial,1,71,training,71,6,6,0,0,1,0.013206
17,partial,1,72,training,72,1,5,1,1,1,0.023597
17,partial,1,73,training,73,0,0,0,0,1,0.120758
17,partial,1,74,training,74,6,6,0,0,1,0.068731
17,partial,1,75,training,75,1,1,0,0,1,0.000097
17,partial,1,76,training,76,0,6,1,1,1,0.000143
17,partial,1,77,training,77,1,5,1,1,1,0.043433
17,partial,1,78,training,78,0,6,1,1,1,0.000151
17,partial,1,79,training,79,1,5,1,1,1,0.061338
17,partial,1,80,training,80,5,5,0,0,1,0.174577
17,partial,1,81,training,81,1,1,0,0,1,0.067343
17,partial,1,82,training,82,6,6,0,0,1,0.000091
17,partial,1,83,training,83,5,5,0,0,1,0.309298
17,partial,1,84,training,84,0,6,1,1,1,0.557659
17,partial,1,85,training,85,1,5,1,1,1,0.000142
17,partial,1,86,training,86,0,6,1,0,0,0.723195
17,partial,1,87,training,87,1,5,1,1,1,0.373950
17,partial,1,88,training,88,0,0,0,0,1,0.135538
17,partial,1,89,training,89,1,1,0,0,1,0.000093
17,partial,1,90,training,90,0,6,1,1,1,0.093071
17,partial,1,91,training,91,1,5,1,1,1,0.313483
17,partial,1,92,training,92,0,0,0,0,1,1.457855
17,partial,1,93,training,93,1,5,1,1,1,0.071014
17,partial,1,94,training,94,6,6,0,0,1,0.034532
17,partial,1,95,training,95,0,6,1,1,1,0.331333
17,partial,1,96,training,96,5,5,0,0,1,0.000092
17,partial,1,97,generalization,1,1,6,1,NaN,NaN,0.000143
17,partial,1,98,generalization,2,4,6,0,NaN,NaN,0.595981
17,partial,1,99,generalization,3,6,3,0,NaN,NaN,0.772440
17,partial,1,100,generalization,4,0,3,1,NaN,NaN,0.427195
17,partial,1,101,generalization,5,4,2,0,NaN,NaN,0.249183
17,partial,1,102,generalization,6,6,5,0,NaN,NaN,0.591925
17,partial,1,103,generalization,7,4,1,0,NaN,NaN,0.680732
17,partial,1,104,generalization,8,0,6,1,NaN,NaN,0.000143
17,partial,1,105,generalization,9,5,0,0,NaN,NaN,0.311013
17,partial,1,106,generalization,10,3,2,0,NaN,NaN,0.000101
17,partial,1,107,generalization,11,6,4,0,NaN,NaN,0.969324
17,partial,1,108,generalization,12,5,2,0,NaN,NaN,0.399320
17,partial,1,109,generalization,13,5,6,0,NaN,NaN,0.000097
17,partial,1,110,generalization,14,5,5,0,NaN,NaN,0.000094
17,partial,1,111,generalization,15,2,1,0,NaN,NaN,0.000093
17,partial,1,112,generalization,16,2,0,0,NaN,NaN,0.012523
17,partial,1,113,generalization,17,1,1,0,NaN,NaN,0.680058
17,partial,1,114,generalization,18,3,5,0,NaN,NaN,0.057633
17,partial,1,115,generalization,19,3,6,0,NaN,NaN,0.127223
17,partial,1,116,generalization,20,2,6,1,NaN,NaN,2.431558
17,partial,1,117,generalization,21,1,3,1,NaN,NaN,0.138769
17,partial,1,118,generalization,22,3,1,1,NaN,NaN,0.000147
17,partial,1,119,generalization,23,3,3,1,NaN,NaN,0.000156
17,partial,1,120,generalization,24,6,6,0,NaN,NaN,0.272247
17,partial,1,121,generalization,25,0,4,1,NaN,NaN,0.296647
17,partial,1,122,generalization,26,1,5,1,NaN,NaN,0.000143
17,partial,1,123,generalization,27,5,1,0,NaN,NaN,0.019000
17,partial,1,124,generalization,28,6,2,0,NaN,NaN,0.582228
17,partial,1,125,generalization,29,2,5,1,NaN,NaN,0.000145
17,partial,1,126,generalization,30,0,0,0,NaN,NaN,0.595346
17,partial,1,127,generalization,31,4,4,0,NaN,NaN,0.542929
17,partial,1,128,generalization,32,2,4,0,NaN,NaN,0.994082
17,partial,1,129,generalization,33,5,4,0,NaN,NaN,0.000092
17,partial,1,130,generalization,34,5,3,0,NaN,NaN,0.000113
17,partial,1,131,generalization,35,0,2,1,NaN,NaN,0.158886
17,partial,1,132,generalization,36,1,0,0,NaN,NaN,0.000100
17,partial,1,133,generalization,37,1,2,0,NaN,NaN,0.000099
17,partial,1,134,generalization,38,0,1,0,NaN,NaN,0.083115
17,partial,1,135,generalization,39,0,5,1,NaN,NaN,0.821871
17,partial,1,136,generalization,40,4,3,0,NaN,NaN,0.106269
17,partial,1,137,generalization,41,2,2,1,NaN,NaN,0.536711
17,partial,1,138,generalization,42,1,4,1,NaN,NaN,0.000142
17,partial,1,139,generalization,43,4,0,0,NaN,NaN,0.252646
17,partial,1,140,generalization,44,2,3,1,NaN,NaN,0.461406
17,partial,1,141,generalization,45,4,5,0,NaN,NaN,0.000092
17,partial,1,142,generalization,46,3,4,0,NaN,NaN,0.000100
17,partial,1,143,generalization,47,3,0,0,NaN,NaN,0.043766
17,partial,1,144,generalization,48,6,0,0,NaN,NaN,0.000092
17,partial,1,145,generalization,49,6,1,0,NaN,NaN,0.000092
18,partial,5,1,training,1,6,6,0,0,1,1.247948
18,partial,5,2,training,2,1,1,0,1,0,0.387850
18,partial,5,3,training,3,0,0,0,0,1,0.107822
18,partial,5,4,training,4,1,5,1,0,0,0.066623
18,partial,5,5,training,5,0,6,1,0,0,0.969385
18,partial,5,6,training,6,1,5,1,1,1,0.957834
18,partial,5,7,training,7,0,6,1,1,1,1.272473
18,partial,5,8,training,8,5,5,0,0,1,0.740842
18,partial,5,9,training,9,1,5,1,1,1,0.264003
18,partial,5,10,training,10,0,0,0,0,1,1.309496
18,partial,5,11,training,11,0,6,1,1,1,0.070775
18,partial,5,12,training,12,1,1,0,0,1,0.260794
18,partial,5,13,training,13,1,5,1,1,1,0.021487
18,partial,5,14,training,14,5,5,0,0,1,0.204244
18,partial,5,15,training,15,6,6,0,0,1,0.577351
18,partial,5,16,training,16,0,6,1,1,1,0.225790
18,partial,5,17,training,17,0,6,1,1,1,0.324164
18,partial,5,18,training,18,1,5,1,1,1,0.020941
18,partial,5,19,training,19,6,6,0,0,1,0.263323
18,partial,5,20,training,20,1,5,1,1,1,1.354043
18,partial,5,21,training,21,5,5,0,0,1,2.232419
18,partial,5,22,training,22,1,1,0,0,1,0.157989
18,partial,5,23,training,23,0,6,1,1,1,0.101594
18,partial,5,24,training,24,0,0,0,0,1,0.000089
18,partial,5,25,training,25,0,0,0,0,1,1.432247
18,partial,5,26,training,26,1,1,0,0,1,0.000095
18,partial,5,27,training,27,0,6,1,1,1,0.749458
18,partial,5,28,training,28,0,6,1,1,1,0.000153
18,partial,5,29,training,29,5,5,0,0,1,1.932919
18,partial,5,30,training,30,1,5,1,1,1,0.591340
18,partial,5,31,training,31,1,5,1,1,1,0.888078
18,partial,5,32,training,32,6,6,0,0,1,0.679259
18,partial,5,33,training,33,0,0,0,0,1,1.264016
18,partial,5,34,training,34,0,6,1,1,1,0.000161
18,partial,5,35,training,35,1,5,1,1,1,0.303560
18,partial,5,36,training,36,1,1,0,0,1,0.000094
18,partial,5,37,training,37,6,6,0,0,1,0.000103
18,partial,5,38,training,38,0,6,1,1,1,1.547454
18,partial,5,39,training,39,5,5,0,0,1,1.658581
18,partial,5,40,training,40,1,5,1,1,1,0.291006
18,partial,5,41,training,41,1,1,0,0,1,0.000091
18,partial,5,42,training,42,6,6,0,0,1,1.090559
18,partial,5,43,training,43,0,0,0,0,1,0.606101
18,partial,5,44,training,44,0,6,1,1,1,0.329706
18,partial,5,45,training,45,1,5,1,1,1,1.010144
18,partial,5,46,training,46,0,6,1,1,1,1.037181
18,partial,5,47,training,47,1,5,1,1,1,1.157990
18,partial,5,48,training,48,5,5,0,0,1,0.975919
18,partial,5,49,training,49,5,5,0,0,1,1.960746
18,partial,5,50,training,50,0,0,0,0,1,0.277813
18,partial,5,51,training,51,0,6,1,1,1,1.229441
18,partial,5,52,training,52,0,6,1,1,1,0.000144
18,partial,5,53,training,53,6,6,0,0,1,0.000099
18,partial,5,54,training,54,1,5,1,1,1,0.000141
18,partial,5,55,training,55,1,1,0,0,1,0.000096
18,partial,5,56,training,56,1,5,1,1,1,1.091283
18,partial,5,57,training,57,0,6,1,1,1,0.008859
18,partial,5,58,training,58,1,1,0,0,1,1.527040
18,partial,5,59,training,59,6,6,0,0,1,1.134733
18,partial,5,60,training,60,0,6,1,1,1,0.193100
18,partial,5,61,training,61,0,0,0,0,1,1.369791
18,partial,5,62,training,62,5,5,0,0,1,0.000100
18,partial,5,63,training,63,1,5,1,1,1,0.043762
18,partial,5,64,training,64,1,5,1,0,0,0.495380
18,partial,5,65,training,65,6,6,0,0,1,0.461330
18,partial,5,66,training,66,0,0,0,0,1,0.118456
18,partial,5,67,training,67,0,6,1,1,1,0.000152
18,partial,5,68,training,68,0,6,1,1,1,1.129609
18,partial,5,69,training,69,5,5,0,0,1,0.000095
18,partial,5,70,training,70,1,5,1,1,1,2.549480
18,partial,5,71,training,71,1,1,0,0,1,0.000092
18,partial,5,72,training,72,1,5,1,1,1,0.105485
18,partial,5,73,training,73,0,0,0,0,1,0.000089
18,partial,5,74,training,74,0,6,1,1,1,0.607776
18,partial,5,75,training,75,0,6,1,1,1,0.142580
18,partial,5,76,training,76,5,5,0,0,1,0.168989
18,partial,5,77,training,77,1,5,1,1,1,0.000152
18,partial,5,78,training,78,6,6,0,0,1,0.000096
18,partial,5,79,training,79,1,5,1,1,1,2.582423
18,partial,5,80,training,80,1,1,0,0,1,0.000094
18,partial,5,81,training,81,5,5,0,0,1,0.216048
18,partial,5,82,training,82,6,6,0,0,1,0.054775
18,partial,5,83,training,83,1,5,1,1,1,0.031947
18,partial,5,84,training,84,0,6,1,1,1,0.985887
18,partial,5,85,training,85,1,1,0,0,1,0.000092
18,partial,5,86,training,86,0,6,1,1,1,0.000157
18,partial,5,87,training,87,0,0,0,0,1,1.143831
18,partial,5,88,training,88,1,5,1,1,1,0.039798
18,partial,5,89,training,89,6,6,0,0,1,0.000101
18,partial,5,90,training,90,1,1,0,0,1,1.304113
18,partial,5,91,training,91,0,6,1,1,1,0.625689
18,partial,5,92,training,92,5,5,0,0,1,3.076364
18,partial,5,93,training,93,0,6,1,1,1,1.236043
18,partial,5,94,training,94,1,5,1,1,1,0.000139
18,partial,5,95,training,95,0,0,0,0,1,0.000107
18,partial,5,96,training,96,1,5,1,1,1,0.000140
18,partial,5,97,generalization,1,2,2,0,NaN,NaN,1.043054
18,partial,5,98,generalization,2,0,0,0,NaN,NaN,1.316962
18,partial,5,99,generalization,3,3,6,1,NaN,NaN,0.670939
18,partial,5,100,generalization,4,0,4,1,NaN,NaN,0.003387
18,partial,5,101,generalization,5,2,1,0,NaN,NaN,0.668093
18,partial,5,102,generalization,6,3,1,0,NaN,NaN,0.000106
18,partial,5,103,generalization,7,6,1,1,NaN,NaN,1.928844
18,partial,5,104,generalization,8,5,3,1,NaN,NaN,1.364803
18,partial,5,105,generalization,9,1,6,1,NaN,NaN,2.008703
18,partial,5,106,generalization,10,0,1,0,NaN,NaN,3.246688
18,partial,5,107,generalization,11,2,3,0,NaN,NaN,0.427961
18,partial,5,108,generalization,12,6,5,0,NaN,NaN,2.879407
18,partial,5,109,generalization,13,1,2,0,NaN,NaN,1.164633
18,partial,5,110,generalization,14,4,5,1,NaN,NaN,0.007804
18,partial,5,111,generalization,15,4,6,1,NaN,NaN,0.568932
18,partial,5,112,generalization,16,3,0,0,NaN,NaN,0.386933
18,partial,5,113,generalization,17,6,3,1,NaN,NaN,0.000149
18,partial,5,114,generalization,18,1,3,0,NaN,NaN,0.836095
18,partial,5,115,generalization,19,1,4,1,NaN,NaN,1.849220
18,partial,5,116,generalization,20,1,5,1,NaN,NaN,0.882361
18,partial,5,117,generalization,21,0,2,0,NaN,NaN,1.089918
18,partial,5,118,generalization,22,0,5,1,NaN,NaN,0.381166
18,partial,5,119,generalization,23,5,2,0,NaN,NaN,0.202721
18,partial,5,120,generalization,24,6,6,0,NaN,NaN,0.429500
18,partial,5,121,generalization,25,6,4,0,NaN,NaN,1.249871
18,partial,5,122,generalization,26,3,5,1,NaN,NaN,1.104688
18,partial,5,123,generalization,27,2,6,1,NaN,NaN,0.039443
18,partial,5,124,generalization,28,4,1,0,NaN,NaN,0.203796
18,partial,5,125,generalization,29,1,0,0,NaN,NaN,1.413303
18,partial,5,126,generalization,30,5,0,1,NaN,NaN,3.607604
18,partial,5,127,generalization,31,5,4,0,NaN,NaN,5.648272
18,partial,5,128,generalization,32,6,0,1,NaN,NaN,1.170023
18,partial,5,129,generalization,33,3,2,0,NaN,NaN,0.000091
18,partial,5,130,generalization,34,6,2,1,NaN,NaN,0.217181
18,partial,5,131,generalization,35,5,5,0,NaN,NaN,0.468354
18,partial,5,132,generalization,36,2,0,1,NaN,NaN,0.105957
18,partial,5,133,generalization,37,3,4,1,NaN,NaN,2.767770
18,partial,5,134,generalization,38,5,1,1,NaN,NaN,0.961063
18,partial,5,135,generalization,39,5,6,0,NaN,NaN,1.140254
18,partial,5,136,generalization,40,3,3,1,NaN,NaN,1.366152
18,partial,5,137,generalization,41,4,0,0,NaN,NaN,0.123345
18,partial,5,138,generalization,42,1,1,0,NaN,NaN,0.326526
18,partial,5,139,generalization,43,2,4,1,NaN,NaN,0.535663
18,partial,5,140,generalization,44,4,2,1,NaN,NaN,1.889211
18,partial,5,141,generalization,45,0,6,0,NaN,NaN,0.000096
